from,to,source,target
145,63,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='12:30', endTime='12:35', intervalPeriod='12:30-12:35', date='12-4-2021'}
145,174,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='12:45', endTime='12:50', intervalPeriod='12:45-12:50', date='12-4-2021'}
145,16,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='13:00', endTime='13:05', intervalPeriod='13:00-13:05', date='12-4-2021'}
145,197,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='13:15', endTime='13:20', intervalPeriod='13:15-13:20', date='12-4-2021'}
145,178,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='13:30', endTime='13:35', intervalPeriod='13:30-13:35', date='12-4-2021'}
145,284,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='13:45', endTime='13:50', intervalPeriod='13:45-13:50', date='12-4-2021'}
145,201,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='14:00', endTime='14:05', intervalPeriod='14:00-14:05', date='12-4-2021'}
145,18,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='14:15', endTime='14:20', intervalPeriod='14:15-14:20', date='12-4-2021'}
145,278,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='14:30', endTime='14:35', intervalPeriod='14:30-14:35', date='12-4-2021'}
145,246,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='14:45', endTime='14:50', intervalPeriod='14:45-14:50', date='12-4-2021'}
145,135,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='15:15', endTime='15:20', intervalPeriod='15:15-15:20', date='12-4-2021'}
145,196,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='15:45', endTime='15:50', intervalPeriod='15:45-15:50', date='12-4-2021'}
145,140,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='16:00', endTime='16:05', intervalPeriod='16:00-16:05', date='12-4-2021'}
145,70,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='16:15', endTime='16:20', intervalPeriod='16:15-16:20', date='12-4-2021'}
145,49,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='16:45', endTime='16:50', intervalPeriod='16:45-16:50', date='12-4-2021'}
145,97,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='17:00', endTime='17:05', intervalPeriod='17:00-17:05', date='12-4-2021'}
145,61,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='17:15', endTime='17:20', intervalPeriod='17:15-17:20', date='12-4-2021'}
145,7,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='17:30', endTime='17:35', intervalPeriod='17:30-17:35', date='12-4-2021'}
145,157,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='17:45', endTime='17:50', intervalPeriod='17:45-17:50', date='12-4-2021'}
145,58,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='18:00', endTime='18:05', intervalPeriod='18:00-18:05', date='12-4-2021'}
145,166,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='18:15', endTime='18:20', intervalPeriod='18:15-18:20', date='12-4-2021'}
145,105,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='18:30', endTime='18:35', intervalPeriod='18:30-18:35', date='12-4-2021'}
145,164,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='19:00', endTime='19:05', intervalPeriod='19:00-19:05', date='12-4-2021'}
145,270,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='19:15', endTime='19:20', intervalPeriod='19:15-19:20', date='12-4-2021'}
145,74,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='19:30', endTime='19:35', intervalPeriod='19:30-19:35', date='12-4-2021'}
145,94,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='19:45', endTime='19:50', intervalPeriod='19:45-19:50', date='12-4-2021'}
145,100,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='20:15', endTime='20:20', intervalPeriod='20:15-20:20', date='12-4-2021'}
145,153,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='20:30', endTime='20:35', intervalPeriod='20:30-20:35', date='12-4-2021'}
145,11,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='20:45', endTime='20:50', intervalPeriod='20:45-20:50', date='12-4-2021'}
